AA,BB,CC,DD,EE,FF,GG,HH,II,JJ,KK,LL,MM,NN,OO,PP,QQ
1,1,-8.170023209,2.529129907,5.107532968,1.177948875,0.478038366,0,3.265409709,0.255925772,-15.90897145,0.503319519,0.615956862,4.99536913,0.000237511,0.321672089,0.678037383
0,0,-10.7269823,1.112752706,4.352274242,1.444226908,0.480418008,0,1.849942034,1.032192628,7.632723818,0.581716094,0.284536872,-2.266987115,0.247256756,0,0.752467
1,1,-10.35488637,-9.046674891,4.388306374,1.092683916,0.204026186,0,4.035816561,-2.320957193,30.14620491,0.515192649,0.520445054,3.676862976,0.54056568,0.196660455,0.262740665
1,1,-10.36833665,1.282782554,4.505623391,1.6645958,0,0,4.526875847,-0.137761248,8.794152305,0.560086802,0.478889165,3.21125887,0.432718936,0.233459717,0.333819453
1,1,-7.073741205,-4.474376365,4.939249725,-4.005506605,0.099596534,0,2.885267989,-0.95623165,15.56036719,0.449026194,0.588561764,3.457488547,0.67206072,0.051297855,0.276770875
1,1,-2.653529946,1.76964227,5.450835353,0.104269331,0,0,3.601769802,0.538336487,-17.56453281,0.528176202,0.721082888,5.955892996,0.379800326,0.239185377,0.381001469
1,1,-6.341366067,-5.503567853,4.826250997,-1.860423362,0,0.240820773,1.651627456,0.430256892,34.84168976,0.456787922,0.361226982,1.882051197,0.600506752,0.082282776,0.317283748
1,1,-10.13168323,-3.07478029,4.821594819,-8.472976218,0.078136391,0.193696531,3.435165311,-3.847371593,-4.890106514,0.376191781,0.499091745,3.288656144,0.64731307,0.110845165,0.24197479
1,1,-1.951267542,1.537420458,5.019433314,-0.576846515,0,0,3.565884198,-1.205706691,-5.363281184,0.384504047,0.55830453,4.148253362,0.395887958,0.176279093,0.427952707
1,1,-3.995878953,-10.64147321,5.466792864,-1.208193882,0.218504037,0,3.551333229,-1.391974746,-18.18466004,0.47019674,0.673131263,5.792818061,0.131299995,0.242294931,0.625982672
1,1,-10.03302296,-3.632972238,5.084467936,-0.465772743,0.019654831,0,3.686190371,-1.32169957,-12.33503663,0.423020926,0.565604556,3.958577594,0.791758523,0.140328748,0.067839294
1,1,-9.986482713,0.327274851,4.623365874,2.074483597,0.384034031,0,3.196474016,2.049890734,13.62814868,0.512254641,0.509206061,2.985783394,0.400657952,0.376625287,0.222734691
1,1,-5.565539379,2.224420497,4.995901718,-1.093642729,0,0,2.566709414,0.028774088,-2.975830526,0.468852356,0.577552178,4.152794963,0.000259584,0.245245932,0.754238599
1,1,-5.10004573,1.906773216,5.407218245,0.503941574,0.123105571,0,3.121518082,0.489290595,-22.66905865,0.45913672,0.717843209,5.11795219,0.422038545,0.306759518,0.271167554
1,1,-9.972951687,-0.505344044,4.19389008,1.882989795,0.670350641,0,3.962048295,0.453292927,6.558943541,0.484158864,0.548327193,2.643511309,0.276957265,0.509146412,0.21384672
1,1,-3.857761331,-2.175561233,4.726604517,0.182785479,0.76781455,0,4.120106685,0.978024136,1.487715352,0.509054864,0.570157908,4.404275616,0.362724826,0.22298413,0.414240667
1,1,-3.795290294,-11.21023609,5.01785645,-9.416197319,0.005648943,0.757396882,3.81818721,-6.78709136,11.75230295,0.501257818,0.575117037,3.456284171,0.487799586,0.06903033,0.443229568
1,1,-10.22552325,-0.121141428,4.40649886,1.108180317,0,0,2.883304527,0.612629049,22.80658023,0.618820254,0.378189409,2.333355762,0.435055939,0.30995414,0.254984718
1,1,-11.18109271,1.274520731,5.190722079,0.065864222,0,0,2.626463013,-0.379913546,-8.979041552,0.372112971,0.630388784,4.550630192,0.366824253,0.233421718,0.39961597
0,0,-11.06297502,3.30494681,5.187287366,0.053239432,0.306179763,0,3.473572145,0.585064304,-48.82925778,0.557928442,0.409075637,-0.432738976,0.361482666,0.08441238,0.554073658
0,0,-9.27038577,3.113008178,5.010221762,1.520577425,0.572785864,0,2.937981426,2.435950359,-22.84141464,0.583416748,0.451570382,1.296616396,0.000183945,0.201268432,0.798531676
1,1,1.477008716,2.509155556,5.423390236,-4.340188139,0,0.203678019,2.964135395,1.155027232,-27.75977286,0.473589209,0.67576101,4.979353533,0.113125995,0.11052158,0.776172126
1,1,-10.40191548,0.743128528,5.12747951,2.102768878,0,0,2.823274706,1.436547124,-3.422410636,0.569323637,0.702383087,4.921156131,0.453995239,0.250127361,0.295822302
1,1,-10.20369998,2.792987009,5.264581319,0.99191015,0.543730569,0,3.449133312,0.979804207,-37.93199448,0.460932109,0.724289341,4.407716356,0.605292394,0.213409364,0.181274657
1,1,-5.690761686,-2.560659616,5.708331907,0.137703203,0,0.412999133,3.112799359,-1.60198553,0.581068134,0.515159237,0.670900101,3.787639213,0.792679514,0.039118986,0.168214093
1,1,-10.54024414,-2.615115851,4.642878153,0.207628627,0,0.173636292,1.807219746,-10.31808906,71.44887748,0.449399437,0.402840771,1.427042519,0.92884728,0.071290536,0
1,1,-9.899464429,-3.606672909,4.802713831,-1.079875314,0.164444595,0,3.330763943,-1.339353789,44.1137831,0.521143266,0.525788699,2.443192035,0.770766146,0.113383804,0.115900667
1,1,-6.262913091,2.582625454,5.046901694,0.209045735,0,0.098697474,3.424988137,-1.455651756,-18.99482768,0.413877642,0.652657051,4.053063543,0.156010367,0.385262527,0.458691947
1,1,-10.72268984,1.079891538,4.975935166,-3.073321648,0.369601294,0,2.740734918,-3.76134297,-3.848056963,0.447688185,0.251111516,0.446605155,0.503189696,0.023914955,0.472635292
1,1,-9.393886711,1.913960557,4.279222426,1.001789494,0,0,4.4456311,-0.084209238,0.198740181,0.465024632,0.524256141,3.653860651,0.000246342,0.414230154,0.585533443
1,1,-11.74670049,-2.75450113,4.728553746,-1.83206438,0,0.105295251,4.432680944,-2.907873232,-5.137373549,0.436582365,0.604699148,4.869981726,0.697673432,0.143122404,0.159195195
1,1,-1.730843591,-1.547478807,4.579646944,4.290954582,0.46178979,0,4.477823117,2.668315753,-18.62081573,0.552581677,0.595704393,4.199173297,0.383002162,0.293613756,0.323406412
1,1,-5.164940086,1.691709255,5.357607889,0.698797057,0.497823457,0,3.651049214,-0.874264856,-20.11305268,0.410710733,0.703070983,5.373436916,0.15814623,0.594701236,0.247025207
1,1,-10.34847484,-0.604272736,4.174563747,2.059585201,0.764400127,0,4.090621389,1.647951048,6.43419496,0.398787937,0.452176986,2.786312105,0.346286495,0.399334065,0.254377627
1,1,-9.982800231,-3.414556952,4.993212357,-2.312662766,0,0,3.153032032,-0.958471132,17.69227974,0.415130911,0.413940898,3.044361462,0.549737714,0.116186974,0.33410313
1,1,-9.949147821,-1.243757415,5.040517516,-1.613233868,0.225460093,0,3.862034799,-2.220457556,24.7611764,0.563316479,0.607692257,2.868977914,0.633478766,0.147809947,0.21868777
1,1,-2.328598853,-9.37398226,5.039051934,-1.752092811,0.047490597,0,4.029490522,-1.526606717,-4.174880803,0.296496386,0.56644588,5.363039496,0.202308961,0.075891551,0.721778637
1,1,-10.88417839,-1.723523359,4.928717711,0.054862624,0.297046568,0,3.622124555,0.424629827,0.623061728,0.595851737,0.49645334,2.676419124,0.13109623,0.346618989,0.521996622
1,1,-10.22402058,-0.33468649,5.331441363,1.494041908,0.038983078,0,2.751391394,1.301471919,-2.729643486,0.573486664,0.675056908,5.00424611,0.297287485,0.47620017,0.226302421
1,1,-11.09368056,1.245808984,4.845733945,0.155753807,0.071938404,0,2.72398915,-0.70960066,-4.413620436,0.413471521,0.531345846,3.566324528,0.484984771,0.219919626,0.295220078
0,0,-10.79844055,2.831785516,4.003601248,1.606782443,0,0,2.263095016,1.154601788,-17.31803552,0.622500473,0.335377868,-0.765571894,0.614550929,0.223300373,0.161969137
1,1,-11.1082771,-0.485965499,4.932203991,0.532331755,0.342820102,0,3.085658013,1.013929676,-4.003556841,0.522375301,0.625653508,4.331906351,0.359832563,0.370446363,0.269803847
1,1,-10.16795876,-2.557568727,4.864344283,1.472221951,0.040472189,0,4.188959122,-2.93303418,-11.68964725,0.364366501,0.593057615,4.495684999,0.230814276,0.414152318,0.354930427
1,1,-9.757229259,0.443241251,5.453999756,2.10396758,0,0,2.856085034,1.914991565,-26.50017116,0.492287727,0.592917303,4.937640881,0.663197733,0.163965253,0.172815903
1,1,-9.939398009,0.443633146,5.156824144,0.590029461,0.454302317,0,2.715950107,0.054822364,12.59166431,0.492155528,0.609640551,4.472941292,0.480627531,0.305324656,0.214046566
1,1,-10.49418302,-1.727862904,4.322424834,1.362083246,0.004457022,0,3.888669854,0.247592218,7.314589898,0.520082056,0.354247492,3.036627047,0.000235472,0.465584163,0.534217477
1,1,-9.690921375,-5.550339046,5.059995375,-1.85082427,0.061308019,0,3.656016757,-1.658523563,-16.19631594,0.463394033,0.465611932,4.186176974,0.015863099,0.173295653,0.811055777
1,1,-10.37413083,2.224577476,5.828951125,0.374153284,0.700950281,0,3.357323676,1.127716871,-34.03086915,0.503874236,0.743628158,5.450117598,0.341838644,0.088123308,0.56996498
0,0,-11.00397963,2.172154253,5.126552181,-0.192488014,0,0.142036002,3.108027441,1.286745433,-15.62319875,0.624447736,0.455335484,0.878975833,0.604975153,0.077125488,0.318045164
1,1,-10.45995473,-4.925429079,5.071885198,0.409178776,0,0.296726864,4.01570889,-3.549265984,2.41212943,0.52834098,0.66536682,4.53375941,0.573680065,0.08992635,0.336458721
1,1,-10.18950031,-5.30747531,4.436217279,-0.119351211,0,0.080149163,2.940623285,-0.856291615,23.91072192,0.419861254,0.389832308,1.235542314,0.321078747,0.607049055,0.071795508
1,1,-10.49153884,-9.152114767,3.963821549,-0.985977049,0,0,2.909098749,1.042595123,36.03902979,0.493530434,0.477913587,3.216612866,0.601339677,0.156746607,0.242022094
1,1,-9.665197305,1.742742295,5.010492192,0.087861392,0,0,2.674793971,0.355677157,-9.366251285,0.439721737,0.652070833,4.529182599,0.414062151,0.440748945,0.145146599
1,1,-10.57753832,0.982486776,4.980669434,1.795252889,0,0.186645021,4.229666539,1.231312808,-25.42366028,0.46293243,0.656203445,5.710310635,0.34383482,0.222269864,0.43389181
1,1,-10.08920313,1.60001041,5.193087155,-0.771930126,0.23359587,0,3.416531447,0.32019955,-6.287400248,0.378325996,0.588644846,4.995612193,0.258800288,0.402298567,0.33872054
1,1,-10.2192105,-0.46776207,5.605672859,0.31441615,0.072356629,0,3.673186008,0.276400817,-13.03169821,0.574052635,0.659335596,5.220019729,0.514171889,0.269372562,0.216379178
1,1,-10.30021641,2.201293988,5.267494042,1.075642555,0.145969637,0,4.311388587,0.210686298,-5.275374569,0.387490171,0.577594738,3.332593454,0.480723094,0.183204234,0.336031945
1,1,-9.234433079,2.085076419,5.34735228,0.687906838,0,0,3.498957731,-1.41378973,-29.71590364,0.481326188,0.643375895,5.164059507,0.131858077,0.283227076,0.585030602
1,1,-3.281483844,-1.347992327,4.91157501,-1.049629213,0.054101923,0,3.585691252,-3.579017719,3.268973977,0.461101524,0.600038471,4.176523277,0.366947755,0.282504458,0.350521272
1,1,-10.97150628,-1.986072046,4.798195631,-0.149131025,0,0.043991853,3.843350346,0.165167134,1.91144188,0.45927241,0.545477442,3.115592392,0.404966625,0.17887887,0.416213823
1,1,-9.005507729,-1.018759784,3.292301787,2.402011762,0,1.044304094,4.791468246,-1.15524993,12.47595163,0.582437786,0.413969088,2.034701919,0.264055211,0.332277269,0.403675569
1,1,-10.47205455,-3.989588811,5.364731299,-2.245067512,0,0.050706532,2.613531939,-10.65521855,4.759800834,0.45569999,0.611871645,3.839371976,0.596041893,0.103054912,0.300976511
1,1,-10.35786677,1.262153655,5.184236619,2.614835354,0,0.200961411,4.033707047,-0.389036612,-1.57142588,0.531512782,0.678145737,3.98393814,0.433130216,0.227405011,0.339483322
1,1,-10.99243279,-0.131032568,4.514121168,0.99624537,0,0.021913163,3.320827593,0.853303454,23.21430793,0.488525031,0.52660687,3.46620064,0.489206759,0.24433385,0.266477355
1,1,-9.951985616,-3.832916286,4.729997856,-1.482812885,0.053554999,0,2.564918594,-0.655331199,12.57376754,0.358104695,0.326796548,1.44381876,0.72195379,0.112283002,0.165814086
1,1,-10.98942866,0.81644134,4.324562073,-0.865044614,0,0.202615243,2.732589402,1.002012096,-3.734392486,0.534071729,0.466176338,2.21131778,0.421724102,0.305591451,0.272699094
1,1,-3.913699741,1.890494519,4.575112948,2.098872659,0.84863454,0,3.067698915,0.90941108,14.17018049,0.440297719,0.411633474,2.418855857,0.208119511,0.374297495,0.417638556
1,1,-5.191266374,0.657348087,5.307915838,0.818186528,0.082547885,0,3.55064864,0.748927193,-22.97678323,0.366024858,0.679248721,5.984868759,0.26367622,0.273739583,0.462541828
1,1,-10.55951629,0.472305105,5.125433603,0.210285171,0,0.063480628,3.691734921,-0.075678074,5.113005492,0.394780601,0.717918916,5.953548779,0.299519186,0.352802113,0.347650604
1,1,-10.10341006,-0.585233455,4.661996208,2.605740677,0.171203265,0,4.114116067,0.904530104,-5.964053242,0.570687424,0.522706049,4.505144416,0.204984114,0.267958289,0.527086129
1,1,-10.22529435,0.923575901,4.01912256,0.254270532,0.569651158,0,2.390977762,-0.087894806,-8.684231618,0.443630845,0.338327772,1.765257389,0.151522632,0.478274001,0.3704861
1,1,-10.42238645,0.515640616,5.156373644,3.026252856,0,0,4.455140432,1.115786086,8.404611746,0.479651321,0.701817727,5.416506389,0.268810084,0.33790371,0.393296603
1,1,-10.70163473,-0.498241895,4.966497129,0.768156157,0,0,3.233664874,0.875511769,-1.48173137,0.384815882,0.609552293,5.18433586,0.533833679,0.23570677,0.230532963
1,1,-10.44527119,1.222954595,4.416737139,2.093500742,0.108890376,0,3.300024696,-0.504655419,-14.55415919,0.46195448,0.489242209,3.933410886,0.225011527,0.364454725,0.410512025
1,1,-10.55273154,-1.20473081,3.265994954,1.661109581,0.174448141,0,3.969559015,-1.202973435,36.48303077,0.494915394,0.35582918,1.209544904,0.421311942,0.351605477,0.227259508
1,1,-9.490269387,-2.71614429,4.167773314,0.110415219,0,0,4.480238051,-10.03046569,-9.277138935,0.38708477,0.402340518,1.997376055,0.000315454,0.173837823,0.825855355
1,1,-11.14113526,-0.33453734,5.255354947,-0.497176102,0,0.214454464,3.307086282,2.230191698,9.819805493,0.507866983,0.686357509,4.108255944,0.628775909,0.156401264,0.214781185
1,1,-10.9977564,1.075563459,4.824215901,2.464521272,0,0,3.980418574,-0.078036006,-2.901755433,0.443312426,0.573310201,4.327936277,0.000157841,0.400979363,0.598896352
1,1,-9.618225046,-0.812486072,4.280529559,1.173454893,0,0,4.640060234,-0.331923793,8.349162337,0.552606243,0.469600497,2.304685029,0.227672088,0.26873646,0.503572021
1,1,-10.08727145,-2.567745258,5.020808401,1.172496574,1.251318263,0,5.472297293,-0.885156917,25.3489388,0.624496535,0.475588155,2.940118048,0.47322304,0.295708418,0.231080258
1,1,-10.21567608,-0.977466758,4.39054058,3.443927657,0,0.316575871,3.288141821,1.685502137,0.561743281,0.420877493,0.562744329,3.923171653,0.539571508,0.338173733,0.122220738
1,1,-6.716603772,-3.014548266,4.822656975,-0.98796607,0.16116725,0,2.395504332,-0.156185138,24.90058024,0.413060767,0.402049526,1.896102078,0.700141651,0.127175386,0.172772704
1,1,-9.974295281,-4.210192165,4.714765257,-1.85842909,0.158972423,0,3.538707574,-2.283089738,-24.33252464,0.426173381,0.445641724,4.033875957,0.181051527,0.225783515,0.593359739
1,1,-10.3755365,-0.997924516,4.54629269,0.88254076,0,0,3.256037833,0.905806363,23.17221803,0.533407645,0.487985718,2.772112222,0.488944683,0.204886376,0.30600156
1,1,-10.04633308,-0.609176303,4.294531883,2.645155857,0.374123112,0,2.76731432,2.021172175,11.54000116,0.490570273,0.440306931,2.687246344,0.357423525,0.328713712,0.313897513
1,1,-9.502797096,-1.244115782,4.634280835,1.685266192,0,0,3.88502735,0.912981078,8.284626623,0.550406025,0.449676274,1.754809632,0.503885689,0.157002189,0.339165184
1,1,-10.74471962,1.372652634,4.34639044,1.848375618,0.586042829,0,4.055671144,0.502028075,-22.48268698,0.51427222,0.585174016,3.548549616,0.14173148,0.422247861,0.435988963
1,1,-11.37689003,0.729467851,5.146016782,0.073920496,0,0,3.691767502,0.62460682,-1.926918299,0.533288411,0.687094451,5.488096798,0.494449097,0.241125251,0.264416772
1,1,-0.724266564,2.562330584,5.27462431,-0.078708184,0,0.15443658,4.498599105,-0.711841555,-14.51645568,0.22964749,0.719326715,4.128324516,0.273899075,0.048009619,0.67810882
1,1,-10.97649591,0.851292459,4.990317101,0.491339379,0.229870294,0,3.458773954,1.221408117,-9.802806899,0.466751571,0.584725178,4.921561857,0.230914413,0.345216587,0.423715115
1,1,-5.031333129,0.357770425,4.69462334,1.912442166,0,0,4.224487628,0.360504859,-26.94987552,0.469177546,0.542553744,4.760881365,0.481137742,0.186812536,0.332076472
1,1,-10.66142247,-3.540133715,4.508830067,0.324324795,0,0,3.10882485,0.488603154,-15.00168471,0.395994753,0.450270144,3.197597156,0.231522679,0.543710381,0.224865142
1,1,-10.53614935,1.573417356,4.560183449,1.856104226,0.075201216,0,4.019377572,-0.119556284,4.148571876,0.497877738,0.574821049,3.682853856,0.216045941,0.306019196,0.477965432
1,1,-10.49163626,-9.013475438,3.332952912,0.331169954,0.142302543,0,4.142712778,-0.628300556,-0.288177122,0.402299111,0.266608887,0.706869049,0.000379612,0.33536172,0.664124634
1,1,-4.922585925,-0.272615065,4.687976167,2.734813293,0,0,4.455835556,1.073367034,16.69572781,0.620255044,0.578156257,4.482531279,0.290353321,0.263006512,0.446588464
1,1,-10.39465592,-0.775114014,4.77208665,0.983652493,0,0,3.186395163,1.792279215,20.03320759,0.524001304,0.633928533,3.047328222,0.457577529,0.340989777,0.201448175
1,1,-10.48725609,-0.801330449,4.044203636,-2.026095474,0.079214941,0,3.954167849,-0.986272512,19.45070868,0.370924384,0.220157404,1.732204102,0.000322453,0.302704586,0.696728397
1,1,-4.465908541,3.052655438,2.524164331,0.613093118,0.392583991,0,3.226747523,0.52739744,-6.679086039,0.427416192,0.135653581,1.427430805,0.076662237,0.353347693,0.569986467
1,1,-10.86342033,2.349683362,4.856807476,0.676720715,0.270160672,0,3.463502186,1.066176287,6.606963573,0.492087367,0.4896367,3.434794517,0.16399102,0.56422729,0.271849946
1,1,-2.339510753,-9.257496897,4.387012454,-0.268171325,0,0.029364138,4.559903486,0.577191134,1.86144018,0.411687905,0.503264915,3.675034271,0.285566501,0.191577354,0.522828889
1,1,-10.42495249,0.373166261,4.972437534,1.268905675,0,0,3.624935277,1.422853779,-18.82353409,0.533420079,0.598936997,5.020298527,0.12580367,0.348177412,0.525908338
1,1,-11.37729502,1.723694752,5.068816507,0.384078545,0,0,3.552910503,1.280274733,-17.222242,0.611004656,0.671557557,3.787072747,0.574252783,0.217493427,0.208304741
1,1,-9.954477098,-1.483180879,4.695697999,-3.132508262,0,0.202808741,3.406510871,-1.623293022,19.61805454,0.351346593,0.577795452,3.364221794,0.601076178,0.141953477,0.256949091
1,1,-10.69489852,2.382376056,4.500862179,2.333646442,0,0.378918862,4.126836097,1.26487438,4.828950292,0.49009505,0.588973446,3.86560751,0.244854793,0.34128775,0.413861259
1,1,-9.635231607,-0.906295993,4.779700056,-0.165730318,0,0.328546742,3.023964153,0.846082534,35.5101022,0.336282543,0.615014048,5.047531889,0.146110598,0.551480555,0.30247621
1,1,-10.38696611,1.70090664,5.019828144,2.501935387,0,0,3.633966713,1.566176266,3.458155353,0.551611594,0.67046185,4.851654715,0.416808679,0.313682719,0.269490397
1,1,-6.394526146,-1.312228942,4.59804389,-1.906991104,0.278532792,0,3.489302212,-1.340228237,0.371198222,0.475721407,0.349058245,1.94696696,0.358914757,0,0.640202186
1,1,-10.15111811,2.566587001,4.968599905,0.09037848,0.698808263,0,4.061586156,1.143809473,-28.03749992,0.438743339,0.533308582,2.972867391,0.49714271,0.236404074,0.266433393
1,1,-10.90012068,1.708930644,4.418900581,2.623286651,0,0,3.265524473,2.056474177,-3.787126327,0.54871515,0.586007571,4.310419488,0.141582857,0.440117819,0.41822752
1,1,-11.0920816,-1.982480836,4.778206711,2.611487185,0,0,3.276934906,0.702589644,27.60663719,0.52304482,0.667498717,4.710357118,0.671296257,0.179399332,0.149303328
1,1,-9.479424362,0.674675716,4.240764883,1.028023378,0,0,3.118781818,0.6427294,-6.015656058,0.468525411,0.530781451,3.98290606,0.426474145,0.252249522,0.321270558
1,1,-10.652116,-0.176534908,3.394694304,4.151217666,0.419189669,0,4.104599408,2.294041169,23.54192431,0.436205024,0.486660604,3.884303325,0.322786571,0.482408348,0.194768273
1,1,-2.727841255,-0.040098538,4.246313474,0.782485894,0,1.082496129,4.613270823,1.237591856,25.74860431,0.468783226,0.543320745,3.816200496,0.311217501,0.354188545,0.33460265
1,1,-4.394834915,0.833777902,4.530117696,1.521997145,0,0.407583072,3.336307916,2.398901364,25.11534798,0.525868257,0.616503729,4.394504136,0.417930302,0.29984972,0.282195466
1,1,-3.236968457,-4.532865909,4.272432059,1.997882378,0.323208262,0,4.211169396,2.944048639,6.983909186,0.415256202,0.595100709,4.189040781,0.495960244,0.272362893,0.231655843
1,1,-10.35709385,1.930457565,4.996699242,1.280168102,0,0.094783797,4.523273146,-0.245622964,-9.698815264,0.545250649,0.637885999,3.741388347,0.796517257,0.072262498,0.131210133
1,1,-6.678769656,2.416321065,5.665649611,1.520697015,0.147887126,0,3.664037243,0.627052331,-26.7990093,0.355909436,0.78788903,6.299074088,0.361227468,0.311531687,0.327067885
1,1,-9.600713203,1.147347182,4.750963401,0.688496035,0.083475019,0,3.811778627,1.059640867,-12.41717842,0.402336619,0.556638048,4.510465912,0.332844626,0.173213031,0.493951758
1,1,-10.25810805,0.820463971,4.565180832,1.742926199,1.062059802,0,4.219568558,-0.119572735,-2.532529432,0.598505599,0.589115352,4.03316277,0.429117293,0.208655225,0.362191734
1,1,-10.08706531,1.473383083,4.645503765,1.181692744,0,0,3.744059583,0.751579544,3.292920764,0.439282764,0.597863674,4.889108497,0.185658726,0.25141607,0.562924428
1,1,-9.812015922,-1.56249241,3.812155415,2.9442743,1.420267311,0,3.869462554,2.543079211,13.25221369,0.435168141,0.481996595,3.559917544,0.485054568,0.297746702,0.217203614
1,1,-10.21550374,-1.053324878,5.254830152,2.281107859,0,0,3.787101881,1.0449328,-12.3230189,0.324243987,0.710337074,5.581882475,0.449534094,0.305164141,0.245343471
1,1,-9.675519689,-1.710716924,3.722645436,4.38917448,0,0.156914642,3.632245976,3.624891731,12.21883678,0.324970822,0.490590305,3.514525494,0.47481335,0.242276287,0.282889698
1,1,-4.080824616,2.058409554,5.476604977,1.435741431,0.112916858,0,4.358233684,0.933333305,-29.26934675,0.415793065,0.690141334,5.14721627,0.20982551,0.346590427,0.443681232
1,1,-11.61754707,3.041907726,4.141874358,1.797674029,0,0.571273779,3.260651875,2.585717956,30.50658516,0.523275393,0.516536438,2.95200506,0.285154473,0.341627311,0.373248171
1,1,-10.61061557,1.322688318,4.526319729,1.455929727,0,0,3.394345991,1.753790531,13.00241007,0.536681929,0.558633232,4.905053281,0.249221406,0.519901652,0.230919911
1,1,-10.70887555,0.613856354,3.507584753,3.994639397,1.574828996,0,4.283627356,2.055145138,13.94924224,0.544176093,0.45102606,3.367633368,0.342778356,0.525493143,0.131716162
1,1,-10.02037701,0.742078585,4.382256732,2.82840038,0,0.901510635,3.778050527,1.721582386,16.04399566,0.457075472,0.636473644,5.171461935,0.220153035,0.469323809,0.310479978
1,1,-10.6075789,1.058942664,4.426597948,1.19922826,0,0,3.217265043,2.059753832,-1.988341331,0.524593043,0.585203732,4.820900327,0.595725791,0.204415764,0.199891645
1,1,-9.881347766,0.099948885,3.033298219,3.118010622,0,0,3.438212105,2.707019075,13.00736321,0.379279439,0.379795596,1.087265352,0.400861547,0.440925701,0.158202088
1,1,-10.40657939,0.419648578,3.751831205,4.568677492,0.50588674,0,4.032773217,2.458871709,-8.941134747,0.428753169,0.464012624,4.155473966,0.490386411,0.324334987,0.185264842
0,0,-10.23603097,1.136548876,4.017795061,2.715999345,0,0.224398803,3.279196918,3.134363915,8.791109628,0.541419423,0.502423095,2.307898927,0.584236824,0.206172128,0.209593098
1,1,-10.26040759,2.163321676,3.643219189,2.958232568,1.695186154,0,3.180006175,1.230700132,-20.9411462,0.360313445,0.478120124,2.951662768,0.351701262,0.380772558,0.267701818
1,1,-10.62083607,1.505876287,1.992148222,4.247401744,0,0,2.676936574,4.695920295,11.99556982,0.314705312,0.352979396,1.905089487,0.258096169,0.312399076,0.429495525
